Type,Domain,Prefix,Namespace,sbr-nl,allowed
namespaces,bzk,bzk-ww-sim-codes,http://www.nltaxonomie.nl/nt15/bzk/20201209/dictionary/bzk-ww-simple-type-codes,True,True
namespaces,bzk,bzk-ww-dm,http://www.nltaxonomie.nl/nt15/bzk/20201209/dictionary/bzk-ww-domains,True,True
namespaces,bzk,sbr,http://www.nltaxonomie.nl/2011/xbrl/xbrl-syntax-extension,True,True
namespaces,bzk,bzk-wnt-types,http://www.nltaxonomie.nl/nt15/bzk/20201209/dictionary/bzk-wnt-types,True,True
namespaces,bzk,bzk-ww-dim,http://www.nltaxonomie.nl/nt15/bzk/20201209/dictionary/bzk-ww-axes,True,True
namespaces,bzk,bzk-wnt-dm,http://www.nltaxonomie.nl/nt15/bzk/20201209/dictionary/bzk-wnt-domains,True,True
namespaces,bzk,bzk-codes,http://www.nltaxonomie.nl/nt15/bzk/20201209/dictionary/bzk-codes,True,True
namespaces,bzk,bzk-wnt-i,http://www.nltaxonomie.nl/nt15/bzk/20201209/dictionary/bzk-wnt-data,True,True
namespaces,bzk,bzk-ww-lr,http://www.nltaxonomie.nl/nt15/bzk/20201209/dictionary/bzk-ww-linkroles,True,True
namespaces,bzk,bzk-wnt-dim,http://www.nltaxonomie.nl/nt15/bzk/20201209/dictionary/bzk-wnt-axes,True,True
namespaces,bzk,bzk-wnt-abstr,http://www.nltaxonomie.nl/nt15/bzk/20201209/presentation/bzk-wnt-abstracts,True,True
namespaces,bzk,bzk-ww-abstr,http://www.nltaxonomie.nl/nt15/bzk/20201209/presentation/bzk-ww-abstracts,True,True
namespaces,bzk,bzk-rpt-wnt,http://www.nltaxonomie.nl/nt15/bzk/20201209/entrypoints/bzk-rpt-wnt-wet-normering-bezoldiging-topfunctionarissen-publieke-en-semipublieke-sector,True,True
namespaces,bzk,bzk-rpt-wnt-vm-2020,http://www.nltaxonomie.nl/nt15/bzk/20201209/entrypoints/bzk-rpt-wnt-verantwoordingsmodel-2020,True,True
namespaces,bzk,bzk-rpt-rti-b5,http://www.nltaxonomie.nl/nt15/bzk/20201209/entrypoints/bzk-rpt-ti-regeling-toegelaten-instellingen-volkshuisvesting-2015-bijlage-5,True,True
namespaces,bzk,bzk-rpt-rti-b3,http://www.nltaxonomie.nl/nt15/bzk/20201209/entrypoints/bzk-rpt-ti-regeling-toegelaten-instellingen-volkshuisvesting-2015-bijlage-3,True,True
namespaces,bzk,bzk-rpt-ww,http://www.nltaxonomie.nl/nt15/bzk/20201209/entrypoints/bzk-rpt-ti-woningwet,True,True
namespaces,bzk,msg,http://xbrl.org/2010/message,False,True
namespaces,bzk,xff,http://www.xbrl.org/2010/function/formula,False,False
namespaces,bzk,cf,http://xbrl.org/2008/filter/concept,False,True
namespaces,bzk,df,http://xbrl.org/2008/filter/dimension,False,False
namespaces,bzk,ea,http://xbrl.org/2008/assertion/existence,False,True
namespaces,bzk,jenv-bw2-dim,http://www.nltaxonomie.nl/nt15/jenv/20201209/dictionary/jenv-bw2-axes,True,True
namespaces,bzk,jenv-bw2-dm,http://www.nltaxonomie.nl/nt15/jenv/20201209/dictionary/jenv-bw2-domains,True,True
namespaces,bzk,pf,http://xbrl.org/2008/filter/period,False,True
namespaces,bzk,variable,http://xbrl.org/2008/variable,False,True
namespaces,bzk,crf,http://xbrl.org/2010/filter/concept-relation,False,True
namespaces,bzk,rj-i,http://www.nltaxonomie.nl/nt15/rj/20201209/dictionary/rj-data,True,True
namespaces,bzk,va,http://xbrl.org/2008/assertion/value,False,True
namespaces,bzk,jenv-bw2-i,http://www.nltaxonomie.nl/nt15/jenv/20201209/dictionary/jenv-bw2-data,True,True
namespaces,bzk,acf,http://xbrl.org/2010/filter/aspect-cover,False,True
namespaces,bzk,bzk-dvi-abstr,http://www.nltaxonomie.nl/nt15/bzk/20210120/presentation/bzk-dvi-abstracts,True,True
namespaces,bzk,gpl,http://xbrl.org/2013/preferred-label,False,False
namespaces,bzk,nl-cd,http://www.nltaxonomie.nl/nt15/sbr/20200301/dictionary/nl-common-data,True,True
namespaces,bzk,bzk-dvi-lr,http://www.nltaxonomie.nl/nt15/bzk/20210120/dictionary/bzk-dvi-linkroles-housing,True,True
namespaces,bzk,formula,http://xbrl.org/2008/formula,False,True
namespaces,bzk,table,http://xbrl.org/2014/table,False,False
namespaces,bzk,kvk-abstr,http://www.nltaxonomie.nl/nt15/kvk/20201209/presentation/kvk-abstracts,True,True
namespaces,bzk,bzk-rpt-dvi-vr,http://www.nltaxonomie.nl/nt15/bzk/20210120/entrypoints/bzk-rpt-de-verantwoordingsinformatie-2020-toegelaten-instellingen-volkshuisvesting-verlicht-regime,True,True
namespaces,bzk,bzk-rpt-dvi-asc,http://www.nltaxonomie.nl/nt15/bzk/20210120/entrypoints/bzk-rpt-de-verantwoordingsinformatie-2020-toegelaten-instellingen-volkshuisvesting-administratieve-scheiding-geconsolideerd,True,True
namespaces,bzk,bzk-rpt-dvi-as,http://www.nltaxonomie.nl/nt15/bzk/20210120/entrypoints/bzk-rpt-de-verantwoordingsinformatie-2020-toegelaten-instellingen-volkshuisvesting-administratieve-scheiding,True,True
namespaces,bzk,bzk-rpt-dvi-vrc,http://www.nltaxonomie.nl/nt15/bzk/20210120/entrypoints/bzk-rpt-de-verantwoordingsinformatie-2020-toegelaten-instellingen-volkshuisvesting-verlicht-regime-geconsolideerd,True,True
namespaces,bzk,bzk-rpt-dvi-js,http://www.nltaxonomie.nl/nt15/bzk/20210120/entrypoints/bzk-rpt-de-verantwoordingsinformatie-2020-toegelaten-instellingen-volkshuisvesting-juridische-scheiding,True,True
namespaces,bzk,bzk-rpt-dvi-hs,http://www.nltaxonomie.nl/nt15/bzk/20210120/entrypoints/bzk-rpt-de-verantwoordingsinformatie-2020-toegelaten-instellingen-volkshuisvesting-hybride-scheiding,True,True
namespaces,sbr,link,http://www.xbrl.org/2003/linkbase,False,True
namespaces,sbr,xlink,http://www.w3.org/1999/xlink,False,True
namespaces,sbr,gen,http://xbrl.org/2008/generic,False,True
namespaces,sbr,label,http://xbrl.org/2008/label,False,True
namespaces,sbr,xsi,http://www.w3.org/2001/XMLSchema-instance,False,True
namespaces,sbr,nl-types,http://www.nltaxonomie.nl/nt15/sbr/20200301/dictionary/nl-types,True,True
namespaces,sbr,num,http://www.xbrl.org/dtr/type/numeric,False,False
namespaces,sbr,xbrli,http://www.xbrl.org/2003/instance,False,True
namespaces,sbr,xs,http://www.w3.org/2001/XMLSchema,False,True
namespaces,sbr,iso3166-enum-sbr,http://www.nltaxonomie.nl/nt15/sbr/20200301/dictionary/iso3166-countrycodes-2019-11-23,True,True
namespaces,sbr,iso4217-enum-sbr,http://www.nltaxonomie.nl/nt15/sbr/20200301/dictionary/iso4217-currencycodes-2018-08-02,True,True
namespaces,sbr,nl-cd,http://www.nltaxonomie.nl/nt15/sbr/20200301/dictionary/nl-common-data,True,True
namespaces,sbr,nl-codes,http://www.nltaxonomie.nl/nt15/sbr/20200301/dictionary/nl-codes,True,True
namespaces,sbr,sbi,http://www.nltaxonomie.nl/nt15/sbr/20200301/dictionary/sbi-businesscodes-2018,True,True
namespaces,sbr,iso3166-mem-sbr,http://www.nltaxonomie.nl/nt15/sbr/20200301/dictionary/iso3166-domains-countrycodes-2019-11-23,True,True
namespaces,sbr,sbr,http://www.nltaxonomie.nl/2011/xbrl/xbrl-syntax-extension,True,True
namespaces,sbr,ref,http://www.xbrl.org/2006/ref,False,True
namespaces,sbr,iso4217-mem-sbr,http://www.nltaxonomie.nl/nt15/sbr/20200301/dictionary/iso4217-domains-currencycodes-2018-08-02,True,True
